index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis,u_proser
26,far,keyboard,ship,0.13298842,-3.6724172,-3.8151201,2538.4195,-4.6380053e-06
147,far,keyboard,frog,0.047220484,-4.2718849,-4.3202567,1038.0195,-6.1123237e-05
180,far,keyboard,airplane,0.33216803,-3.1635141,-3.5672328,3204.2592,0.00011277121
249,far,keyboard,truck,0.55653878,-2.6181135,-3.4312584,3619.0482,0.00019243078
361,far,keyboard,cat,0.35467495,-2.0633168,-2.501318,3440.2138,0.00010820255
599,far,keyboard,deer,0.75869912,-0.57267362,-1.9943843,4132.3398,0.00025698053
621,far,keyboard,truck,0.48181376,-2.2630196,-2.9204401,4502.6052,0.00013865605
771,far,keyboard,horse,0.18243686,-4.0607929,-4.2622201,3616.4196,-6.6106926e-05
839,far,keyboard,truck,0.34575575,-3.14273,-3.5670045,3616.0249,7.3561704e-05
911,far,keyboard,ship,0.20305279,-3.5359936,-3.7629604,3921.5586,3.3855364e-05
1052,far,keyboard,cat,0.0099602514,-5.6048865,-5.6148967,2046.5985,-0.00015502378
1264,far,keyboard,bird,0.1069347,-3.7762039,-3.8892994,1904.5663,-3.7470628e-05
1495,far,keyboard,cat,0.0081575264,-6.1144485,-6.1226395,2311.245,-0.0002247237
1546,far,keyboard,cat,0.046981303,-4.537529,-4.5856497,1987.7885,-9.6866485e-05
1599,far,keyboard,deer,0.6009427,-2.1313388,-3.0499891,4247.505,0.00018571084
1642,far,keyboard,airplane,0.036624501,-5.2745056,-5.3118176,2869.1983,-0.00015828918
1963,far,keyboard,airplane,0.45246591,-1.9661329,-2.5684634,4519.7614,7.8749187e-05
2023,far,keyboard,ship,0.53451665,-1.7456563,-2.5103352,4535.0906,0.00015184032
2037,far,keyboard,deer,0.55745885,-2.0500045,-2.8652263,5270.2959,6.7713763e-05
2052,far,keyboard,airplane,0.59076101,-2.0764711,-2.9699271,3543.7946,0.00025727415
2055,far,keyboard,airplane,0.18660266,-3.3291113,-3.5356469,2538.539,1.2632526e-05
2181,far,keyboard,bird,0.58116127,-1.3080773,-2.1783467,3706.3807,0.00011432917
2562,far,keyboard,truck,0.34081831,-2.2822816,-2.6990377,3077.0609,0.00011936399
2627,far,keyboard,airplane,0.60524399,-1.4956467,-2.4251341,4014.271,0.0001743823
2650,far,keyboard,cat,0.48295011,-2.7203355,-3.3799514,3780.4434,0.00011823486
2729,far,keyboard,truck,0.089981729,-4.1315255,-4.2258161,2594.7393,-4.1937767e-05
3139,far,keyboard,truck,0.56736302,-2.7359717,-3.573828,3725.3126,0.00018086369
3247,far,keyboard,truck,0.0083478896,-5.9852543,-5.9936372,1639.5324,-0.00016391909
3298,far,keyboard,automobile,0.14713691,-3.5814886,-3.7406449,2157.639,6.9920864e-05
3347,far,keyboard,cat,0.62705632,-1.910489,-2.8968168,5285.4288,0.0001548256
3470,far,keyboard,airplane,0.49157275,-2.4062679,-3.082701,3831.1129,0.00019853379
3579,far,keyboard,airplane,0.16471907,-3.117583,-3.2975702,2755.9116,5.3166048e-05
3586,far,keyboard,cat,0.0018977716,-7.0660892,-7.0679887,1745.6114,-0.00028855835
3693,far,keyboard,truck,0.34375072,-3.6489801,-4.0701947,2814.4448,8.2066425e-05
3716,far,keyboard,bird,0.43996362,-2.3133876,-2.8931412,2966.7186,9.782751e-05
3855,far,keyboard,horse,0.28556736,-3.1544526,-3.4907191,3261.108,1.848959e-05
3872,far,keyboard,airplane,0.46839371,-2.2132962,-2.8451483,3191.4496,9.9654737e-05
4183,far,keyboard,airplane,0.50301011,-2.1746778,-2.8738634,2597.4544,0.00017825399
4383,far,keyboard,truck,0.6615883,-0.8959046,-1.9793967,4348.6409,0.00017776335
4670,far,keyboard,airplane,0.0021020575,-7.1424146,-7.1445188,1083.1316,-0.00016457834
4800,far,keyboard,ship,0.36439358,-2.3531094,-2.8062851,4520.4614,8.1418313e-05
4804,far,keyboard,horse,0.47487749,-2.2760379,-2.9201616,4172.5906,5.6872007e-05
4809,far,keyboard,airplane,0.1370961,-4.1517744,-4.2992264,3484.7004,-2.8939282e-05
4838,far,keyboard,automobile,0.13530269,-3.8659174,-4.0112932,2604.3699,-9.9244313e-06
4999,far,keyboard,cat,0.030778778,-5.2164488,-5.2477112,1801.7771,-0.00017615915
5250,far,keyboard,truck,0.59351278,-1.814187,-2.7143898,4184.9906,0.00015577954
5378,far,keyboard,horse,0.59018774,-1.3493177,-2.2413738,4064.6915,0.00013702854
5505,far,keyboard,airplane,0.068154396,-3.6826143,-3.7532025,1848.0941,3.9542634e-06
5577,far,keyboard,frog,0.046915809,-4.6740503,-4.7221024,1945.6584,-8.5012153e-05
5633,far,keyboard,truck,0.55233108,-1.7680204,-2.5717217,3828.0554,0.00017050701
5659,far,keyboard,truck,0.018514453,-5.5129809,-5.5316689,1752.9725,-0.00017066702
5740,far,keyboard,ship,0.02393361,-5.1263938,-5.1506185,1114.6434,-5.987605e-05
5777,far,keyboard,airplane,0.0043290016,-6.0317616,-6.0361,467.40835,-0.00017794924
5940,far,keyboard,cat,0.012986682,-5.5708189,-5.5838906,1547.3995,-0.00019136244
6015,far,keyboard,truck,0.2025536,-4.0033998,-4.2297405,2681.1954,4.775018e-05
6042,far,keyboard,deer,0.5209669,-1.5335884,-2.269574,3912.6411,0.00013322488
6112,far,keyboard,truck,0.5996146,-1.7899588,-2.7052865,4561.6247,0.00014442436
6117,far,keyboard,airplane,0.28817777,-2.7410188,-3.0809458,3537.7777,4.2607689e-05
6131,far,keyboard,truck,0.064844619,-4.8295383,-4.8965809,2198.1699,-0.00010502796
6134,far,keyboard,bird,0.29429605,-2.6552823,-3.0038417,3629.6161,7.5163113e-05
6145,far,keyboard,automobile,0.74041472,-0.64827341,-1.9969434,4483.6019,0.00022981852
6218,far,keyboard,ship,0.60039728,-2.3578689,-3.2751533,6107.9645,0.00012954815
6297,far,keyboard,bird,0.51594149,-2.074409,-2.7999585,4707.4853,0.00017243206
6298,far,keyboard,dog,0.7134584,-0.99274451,-2.2426161,3553.0191,0.00026684166
6340,far,keyboard,truck,0.14689081,-3.930738,-4.0896057,4255.2294,-8.516175e-05
6370,far,keyboard,truck,0.12189436,-3.84951,-3.9794983,3568.7845,-1.9323759e-05
6419,far,keyboard,airplane,0.13226121,-3.3985331,-3.5403977,2505.2812,6.8963525e-06
6510,far,keyboard,truck,0.0037216594,-6.300909,-6.3046376,877.63383,-0.00019633079
6543,far,keyboard,truck,0.008834427,-5.8123803,-5.821254,1092.1468,-0.00013526729
6695,far,keyboard,bird,0.5198093,-2.0976548,-2.8312268,4711.9923,0.00010575238
6733,far,keyboard,horse,0.6134622,-1.7569258,-2.7074514,4811.9197,0.0001459608
6734,far,keyboard,truck,0.078129325,-4.4398041,-4.5211544,2404.9125,-7.9770798e-05
6760,far,keyboard,automobile,0.64885012,-1.5517726,-2.5983147,4406.2155,0.0001856725
6777,far,keyboard,ship,0.023210995,-5.3157778,-5.3392624,2541.621,-9.9607613e-05
6907,far,keyboard,truck,0.0021270559,-6.9144135,-6.9165428,722.49703,-0.00021136288
6998,far,keyboard,truck,0.57265278,-1.3819492,-2.2321076,4123.9308,0.00018175618
7096,far,keyboard,horse,0.14961443,-3.0579021,-3.2199675,2649.7046,-4.089924e-05
7654,far,keyboard,truck,0.24108512,-2.6272721,-2.9031378,3438.5442,8.3154697e-05
7698,far,keyboard,truck,0.12129946,-4.0523973,-4.1817084,2713.1319,-2.5796561e-06
7739,far,keyboard,airplane,0.65499926,-1.1666288,-2.2308376,3924.5598,0.00014385228
7781,far,keyboard,truck,0.4816181,-2.230526,-2.887569,3514.256,0.00019976769
7868,far,keyboard,airplane,0.029516839,-4.9993205,-5.0292817,1651.2313,-4.7371759e-05
7957,far,keyboard,truck,0.048252014,-4.5229492,-4.5724042,2536.5355,-0.00010802609
8058,far,keyboard,airplane,0.48710344,-1.5837054,-2.2513865,3834.1367,0.00026148937
8233,far,keyboard,dog,0.0066760544,-6.1517038,-6.1584023,1176.847,-0.00015649049
8312,far,keyboard,airplane,0.28041172,-2.9848616,-3.3139377,2706.4705,0.00016741912
8369,far,keyboard,truck,0.0042146715,-6.2292218,-6.2334454,898.57372,-0.0001687076
8406,far,keyboard,airplane,0.061583683,-4.6900172,-4.7535788,2401.4202,-0.00013985915
8453,far,keyboard,cat,0.019660019,-4.9880738,-5.0079297,1198.2721,-0.00016910429
8472,far,keyboard,airplane,0.32853458,-2.5544121,-2.9527049,3312.7734,3.4377726e-05
8521,far,keyboard,airplane,0.59128052,-1.388505,-2.2832312,4234.4501,0.00016826967
8579,far,keyboard,truck,0.47734936,-2.7000318,-3.3488738,3390.0437,9.4464735e-05
8994,far,keyboard,airplane,0.58687367,-1.7491362,-2.6331381,4648.8501,0.00017530542
9012,far,keyboard,automobile,0.3899716,-2.3361843,-2.830434,3347.7739,5.7019509e-05
9122,far,keyboard,automobile,0.27197902,-3.7833855,-4.1008109,3202.154,6.3770276e-05
9262,far,keyboard,automobile,0.0295804,-5.2603264,-5.2903531,1277.9509,-4.2585458e-05
9421,far,keyboard,truck,0.27923026,-2.6242077,-2.9516433,3902.3083,9.3045969e-05
9736,far,keyboard,cat,0.52262836,-2.403259,-3.142719,3543.6929,0.00010196587
9742,far,keyboard,bird,0.52408034,-2.816854,-3.5593602,3203.3156,0.0001309195
9766,far,keyboard,cat,0.036439587,-5.5516047,-5.5887248,3067.1864,-0.00016491527
3,far,mushroom,frog,0.4121234,-2.2664564,-2.7976946,2774.4109,0.00012770092
148,far,mushroom,bird,0.51950391,-2.2819753,-3.0149115,3709.6952,8.0049049e-05
168,far,mushroom,bird,0.07090503,-3.8514128,-3.9249571,1478.9565,-1.2086681e-05
271,far,mushroom,bird,0.25469804,-3.873029,-4.1669948,2734.0359,-4.7096343e-05
433,far,mushroom,deer,0.045668603,-4.2944179,-4.3411621,2028.967,-5.70641e-05
909,far,mushroom,cat,0.08673673,-4.2846384,-4.3753695,2440.124,-8.3555051e-05
953,far,mushroom,bird,0.35747151,-2.4301035,-2.8724477,3765.0299,7.4237465e-05
963,far,mushroom,deer,0.069193388,-5.056572,-5.1282757,1964.9557,-0.00011213239
1032,far,mushroom,bird,0.023108443,-5.5340972,-5.5574768,1163.7728,-6.0210613e-05
1138,far,mushroom,frog,0.39112186,-4.4378939,-4.934031,2599.8276,4.9645438e-05
1175,far,mushroom,frog,0.15884658,-3.2504866,-3.4234678,2153.446,-3.3396898e-06
1196,far,mushroom,frog,0.0067877042,-6.4205289,-6.4273397,1155.3106,-0.00014099108
1273,far,mushroom,horse,0.056397977,-4.1010642,-4.159115,1725.3478,-9.6558669e-05
1454,far,mushroom,bird,0.56874689,-2.076241,-2.9173011,3584.2866,0.0001324702
1484,far,mushroom,bird,0.44752958,-2.0263288,-2.6196842,4237.6857,0.00015321167
1760,far,mushroom,bird,0.0067899402,-6.1304545,-6.1372676,605.55483,-0.00012878434
1782,far,mushroom,bird,0.056337993,-4.1188025,-4.1767898,1292.7783,-3.2971653e-06
1820,far,mushroom,frog,0.039097097,-4.6978145,-4.7376964,1351.8133,-4.4618615e-05
1987,far,mushroom,bird,0.26265296,-2.7995553,-3.1042519,2316.1346,4.6099709e-05
2005,far,mushroom,bird,0.086795425,-4.3681865,-4.4589818,1916.9275,-0.00010410919
2200,far,mushroom,bird,0.12095226,-3.7759471,-3.9048632,2799.9031,-1.595482e-05
2232,far,mushroom,bird,0.12677448,-3.291507,-3.4270684,1701.6757,-4.1062804e-06
2332,far,mushroom,bird,0.016595338,-5.4213986,-5.4381332,1559.1278,-0.00010698856
2384,far,mushroom,cat,0.15786244,-3.3024063,-3.4742182,2751.2977,-4.8011461e-06
2579,far,mushroom,bird,0.57767483,-1.5142038,-2.3761835,4544.8667,0.00020561202
2620,far,mushroom,bird,0.0036220942,-7.1169453,-7.1205739,1315.8654,-0.00020475763
2937,far,mushroom,frog,0.16437924,-4.0601864,-4.2397668,2148.9024,4.6868756e-05
2980,far,mushroom,bird,0.49497854,-2.9830463,-3.6662007,3365.4144,6.2916826e-05
3039,far,mushroom,cat,0.062660822,-4.7697291,-4.8344392,2317.8975,-0.00012137635
3305,far,mushroom,frog,0.023187519,-4.9031496,-4.9266102,1283.397,-0.00012033903
3337,far,mushroom,bird,0.043160487,-4.3898306,-4.4339502,1647.0917,-5.7450814e-05
3352,far,mushroom,bird,0.0067077294,-6.1174378,-6.1241682,961.32,-0.00012700677
3493,far,mushroom,bird,0.5883537,-1.8619152,-2.749506,4553.3567,0.0002166861
3502,far,mushroom,frog,0.00046920715,-8.1169186,-8.1173879,910.56883,-0.00031795035
3636,far,mushroom,cat,0.091969492,-5.2055292,-5.3020065,2985.3748,-7.0501763e-05
3684,far,mushroom,frog,0.17611878,-3.8388314,-4.0325603,2107.4618,5.5718113e-05
3734,far,mushroom,cat,0.0090365842,-5.7462196,-5.7552973,1168.0469,-0.00019435178
3742,far,mushroom,cat,0.43299107,-2.8416929,-3.4090732,4334.1243,0.0001244755
3759,far,mushroom,deer,0.50742724,-1.9816778,-2.6897909,3428.416,0.00011434125
3962,far,mushroom,cat,0.087503736,-4.5951262,-4.6866974,3579.4479,-6.7799908e-05
3968,far,mushroom,frog,0.0038381113,-6.412838,-6.4166835,764.78933,-0.00021797921
4022,far,mushroom,dog,0.29624614,-2.621017,-2.9723436,2672.1963,7.2197276e-05
4269,far,mushroom,horse,0.66920542,-1.3121691,-2.4184268,4028.4061,0.00018222421
4373,far,mushroom,dog,0.4762336,-1.9749473,-2.6216568,3268.1104,0.00015507425
4394,far,mushroom,horse,0.19354212,-3.4748311,-3.6899347,2239.8472,-6.036162e-05
4417,far,mushroom,cat,0.0022631732,-6.6355138,-6.6377795,924.76311,-0.00023246098
4514,far,mushroom,dog,0.41272982,-2.3200676,-2.8523379,3101.8706,0.0001962812
4968,far,mushroom,deer,0.18376227,-3.4122245,-3.6152742,3206.995,-5.023689e-06
4982,far,mushroom,bird,0.00071806634,-7.6824179,-7.6831362,582.6481,-0.00026032743
5219,far,mushroom,cat,0.0050602172,-6.9173055,-6.9223785,1876.203,-0.00026177816
5354,far,mushroom,bird,0.0033371618,-6.4491878,-6.4525305,932.31581,-0.00020930847
5375,far,mushroom,deer,0.055508525,-3.8654671,-3.9225757,1513.7879,4.048503e-07
5386,far,mushroom,bird,0.22756569,-2.9602978,-3.2185061,3807.0592,8.5008237e-05
5484,far,mushroom,airplane,0.24188366,-2.7918591,-3.0687776,2646.9003,8.876995e-05
5627,far,mushroom,deer,0.044319225,-4.1856928,-4.2310241,1172.4802,-9.4354901e-06
5638,far,mushroom,airplane,0.13383376,-3.2333467,-3.3770251,2288.7877,4.8716746e-05
5646,far,mushroom,bird,0.010947631,-5.8035369,-5.8145449,1306.4316,-0.00011177657
5820,far,mushroom,bird,0.000984444,-7.3876362,-7.3886211,365.8228,-0.00021729146
5838,far,mushroom,frog,0.0036693403,-6.3573136,-6.3609897,941.94208,-0.00021488932
5944,far,mushroom,cat,0.025154686,-5.0108857,-5.0363622,1502.0171,-0.00017194762
6152,far,mushroom,frog,0.15875818,-3.6807499,-3.853626,2710.0113,-6.4060347e-06
6194,far,mushroom,cat,0.22907142,-3.9891343,-4.2492939,3686.5211,2.5156613e-05
6215,far,mushroom,cat,0.54366999,-2.2359357,-3.0204747,3286.7249,5.4375921e-05
6558,far,mushroom,bird,0.021824434,-5.2469082,-5.2689743,1292.2302,-0.00012717691
6575,far,mushroom,truck,0.057667542,-3.8738577,-3.9332549,1895.6037,-2.7953936e-05
6668,far,mushroom,bird,0.18795593,-3.3144419,-3.5226426,2790.2724,-1.9301975e-05
6679,far,mushroom,dog,0.19344063,-3.5832095,-3.7981873,2472.9424,8.1512174e-05
6681,far,mushroom,cat,0.70010254,-0.95658487,-2.1608995,4474.6723,0.00016895644
6729,far,mushroom,frog,0.26817254,-4.1373415,-4.449552,2148.4088,4.1113321e-05
6911,far,mushroom,deer,0.19426526,-3.2035284,-3.4195291,2303.9106,2.5217055e-05
6965,far,mushroom,cat,0.48891509,-2.249974,-2.9211935,4079.2855,7.6060223e-05
7060,far,mushroom,cat,0.15194116,-3.5608332,-3.7256385,2570.6201,-1.2113036e-05
7104,far,mushroom,bird,0.25176788,-3.6272047,-3.9172467,3541.798,7.945852e-05
7181,far,mushroom,frog,0.36990639,-4.8776464,-5.3395333,2867.3388,7.5260323e-05
7229,far,mushroom,bird,0.2153526,-3.561178,-3.8036988,2360.1438,7.6088908e-05
7284,far,mushroom,horse,0.55363465,-2.1037238,-2.9103412,4418.5987,0.00013154197
7356,far,mushroom,cat,0.024631588,-4.7223749,-4.7473149,1488.7066,-0.00014941371
7425,far,mushroom,dog,0.45599724,-2.7441089,-3.3529099,3392.3886,0.00011356043
7483,far,mushroom,frog,0.35783919,-3.0662303,-3.5091468,3474.5912,4.0083393e-05
7619,far,mushroom,cat,0.0097422196,-5.3551569,-5.3649469,1184.8469,-0.00018622836
7632,far,mushroom,frog,0.020785127,-5.326714,-5.3477182,1182.8738,-0.00011476769
7714,far,mushroom,frog,0.47225115,-2.4645169,-3.1036517,2690.76,3.4029285e-05
7756,far,mushroom,bird,0.12107769,-3.7670457,-3.8961045,2798.7918,-1.4138311e-06
7785,far,mushroom,dog,0.22836127,-3.0198562,-3.279095,3359.8756,6.0413347e-05
7787,far,mushroom,bird,0.079135045,-5.4663372,-5.5487791,2488.0421,-0.00012052321
8505,far,mushroom,bird,0.074373558,-4.367619,-4.4449036,2834.7035,-7.0521062e-05
8549,far,mushroom,frog,0.026788486,-4.6989865,-4.7261404,984.75317,-7.2455232e-05
8701,far,mushroom,dog,0.17181214,-4.2190995,-4.4076148,2510.9723,-5.818877e-05
8707,far,mushroom,bird,0.0042891217,-6.934309,-6.9386074,1237.01,-0.00020465396
8788,far,mushroom,dog,0.11694225,-3.8527577,-3.9771224,2142.497,6.2276952e-05
8829,far,mushroom,cat,0.13160896,-4.7346382,-4.8757514,2508.1938,-7.4709061e-05
8962,far,mushroom,bird,0.072146614,-4.434998,-4.5098796,2242.8137,4.108578e-06
9095,far,mushroom,ship,0.35789335,-2.5154994,-2.9585002,4435.4506,5.5607547e-05
9103,far,mushroom,bird,0.0018010918,-7.1281862,-7.1299889,348.78569,-0.00022133139
9125,far,mushroom,bird,0.04385614,-4.879168,-4.9240149,1798.1144,-0.00012195688
9193,far,mushroom,cat,0.10504237,-4.1553402,-4.2663191,2209.1198,-9.3727312e-05
9778,far,mushroom,bird,0.40953311,-2.4939196,-3.0207613,3661.7297,0.00013813573
9826,far,mushroom,dog,0.39379526,-2.9357409,-3.4362784,3259.1172,9.6979616e-05
9847,far,mushroom,bird,0.049511866,-5.2571931,-5.3079727,2737.2493,-9.9965298e-05
9997,far,mushroom,airplane,0.056423423,-4.2991686,-4.3572463,1846.4351,-2.8138389e-05
67,far,sunflower,dog,0.019922659,-5.3339047,-5.3540285,2151.9915,-0.00011472795
76,far,sunflower,automobile,0.51835278,-2.1342022,-2.8647456,4697.9863,0.00011510065
238,far,sunflower,bird,0.07020546,-4.1980991,-4.2708908,2067.8676,6.6965794e-06
582,far,sunflower,frog,0.52470397,-2.1819119,-2.9257294,3868.0605,0.0001473936
611,far,sunflower,dog,0.10729112,-5.1539769,-5.2674717,2859.9063,-0.00012150551
629,far,sunflower,dog,0.25120013,-3.2153323,-3.5046158,4256.3884,8.4841965e-05
645,far,sunflower,airplane,0.45744875,-2.4862559,-3.0977286,3752.0925,6.4400577e-05
665,far,sunflower,airplane,0.68389896,-1.7331359,-2.8848293,4095.6136,0.00017592867
714,far,sunflower,bird,0.48151302,-3.3234959,-3.9803362,3876.3871,0.0001083525
749,far,sunflower,frog,0.59735049,-1.5801709,-2.4898597,4204.2985,0.00015728353
788,far,sunflower,bird,0.02063606,-5.0228086,-5.0436605,2131.6531,-0.00012564047
976,far,sunflower,truck,0.0041063733,-6.2250915,-6.2292063,1249.5105,-0.0002237421
1097,far,sunflower,truck,0.1931709,-3.0239737,-3.2386171,3450.3086,-8.0477874e-07
1122,far,sunflower,bird,0.43345259,-2.7044289,-3.2726234,3212.0417,0.00010491909
1231,far,sunflower,bird,0.022990817,-4.9442043,-4.9674636,1275.5211,-7.8132281e-05
1542,far,sunflower,frog,0.27634951,-2.6101222,-2.933569,2627.3166,5.6786414e-05
1713,far,sunflower,bird,0.39978383,-3.2187252,-3.7291906,3490.731,4.1663078e-05
1781,far,sunflower,airplane,0.017225882,-6.0907602,-6.1081362,3083.3927,-0.00016795974
1818,far,sunflower,truck,0.22750533,-2.8109672,-3.0690974,3364.9834,3.3499385e-05
2038,far,sunflower,truck,0.020500225,-5.2650237,-5.285737,2225.6923,-0.00014754733
2243,far,sunflower,bird,0.34410891,-2.8662415,-3.288002,2080.6583,9.4084315e-05
2446,far,sunflower,frog,0.3746656,-3.6865067,-4.1559755,3546.1797,9.3570941e-05
2545,far,sunflower,cat,0.11239028,-4.2163787,-4.3356018,3636.0995,-8.3737743e-06
2740,far,sunflower,frog,0.12362952,-4.8365998,-4.9685662,2606.8254,3.1270558e-05
2811,far,sunflower,frog,0.44630184,-2.2470901,-2.8382257,3703.111,3.6387685e-05
2831,far,sunflower,frog,0.17306867,-4.2160316,-4.4060652,2531.2502,-8.5351996e-05
2856,far,sunflower,bird,0.033991699,-5.4573417,-5.4919245,2528.7806,-6.7395715e-05
2972,far,sunflower,cat,0.14787794,-3.4081714,-3.5681969,2597.3354,-4.5273813e-05
2989,far,sunflower,bird,0.17318722,-3.1682057,-3.3583827,2275.7816,5.2269048e-06
3089,far,sunflower,cat,0.0065907118,-6.1407256,-6.1473381,1171.4303,-0.00024232578
3115,far,sunflower,cat,0.56806382,-2.1121845,-2.951662,4690.1215,0.00016062255
3386,far,sunflower,cat,0.013155049,-5.532228,-5.5454703,1518.2691,-0.00016412987
3402,far,sunflower,bird,0.02189065,-5.0866528,-5.1087866,1664.9555,-6.94981e-05
3429,far,sunflower,cat,0.058158984,-4.1101928,-4.1701116,1620.1923,-4.1590984e-05
3559,far,sunflower,bird,0.15264186,-3.4512668,-3.6168986,2765.3785,3.0904212e-05
3770,far,sunflower,bird,0.11191986,-3.6996024,-3.8182957,2389.6123,-2.3147571e-05
3942,far,sunflower,bird,0.092315187,-3.9882419,-4.0851,2274.8724,-1.7040994e-05
3975,far,sunflower,dog,0.31336968,-3.2051346,-3.5810939,4125.1348,8.0089955e-05
4103,far,sunflower,dog,0.067995044,-4.8560486,-4.9264657,1819.3948,6.1270502e-06
4376,far,sunflower,bird,0.50498378,-3.6170475,-4.3202123,2669.2478,0.00010968783
4746,far,sunflower,truck,0.54761037,-2.2623191,-3.0555306,4116.291,9.8234298e-05
4785,far,sunflower,bird,0.11251527,-4.436254,-4.555618,2729.7061,-2.7545734e-05
4851,far,sunflower,dog,0.59510022,-2.2813025,-3.1854181,3596.2501,0.00018298566
5002,far,sunflower,cat,0.25152494,-2.5184829,-2.8082003,2909.3449,4.6643407e-05
5005,far,sunflower,frog,0.43754534,-1.9708378,-2.5462826,3706.9981,0.00018297797
5155,far,sunflower,dog,0.2374394,-2.846812,-3.1178853,2612.3901,4.955329e-05
5181,far,sunflower,cat,0.15016467,-3.6224792,-3.7851919,2962.683,-5.9638813e-05
5260,far,sunflower,bird,0.0013209081,-7.1917796,-7.1931014,532.20933,-0.00020318539
5573,far,sunflower,bird,0.52641203,-2.4090014,-3.156419,3442.444,0.00011713558
5680,far,sunflower,bird,0.62196494,-1.7521071,-2.7248755,3814.2806,0.00017688185
5742,far,sunflower,frog,0.077401533,-5.1982427,-5.2788038,2249.109,-0.00013431063
5861,far,sunflower,frog,0.027872947,-5.2842731,-5.3125419,921.96497,-6.5633671e-05
6030,far,sunflower,bird,0.001739308,-6.8095951,-6.8113359,549.46932,-0.00025149073
6388,far,sunflower,cat,0.06157542,-4.7318487,-4.7954015,3018.3072,-0.00010733992
6421,far,sunflower,bird,0.097119455,-3.5245245,-3.6266895,2025.7676,3.1642766e-06
6647,far,sunflower,bird,0.67399466,-1.3853179,-2.5061594,4210.4924,0.00017631166
6687,far,sunflower,bird,0.46270206,-2.9934745,-3.614677,4130.8891,0.00011765885
6843,far,sunflower,horse,0.6125624,-1.770607,-2.7188075,5882.1432,0.00017180849
6845,far,sunflower,bird,0.26666652,-3.7165089,-4.0266636,2247.9633,-1.6351063e-05
6928,far,sunflower,dog,0.17168,-3.2885337,-3.4768894,2706.256,7.1818132e-05
7017,far,sunflower,deer,0.38391576,-3.15851,-3.6428815,2824.2357,8.2207782e-05
7258,far,sunflower,dog,0.21903287,-3.3485572,-3.5957795,3374.8077,7.14645e-05
7328,far,sunflower,bird,0.33823823,-2.4556279,-2.8684776,2899.9884,5.9283832e-05
7616,far,sunflower,dog,0.13550798,-3.6650393,-3.8106525,2910.427,-2.0013663e-05
7683,far,sunflower,dog,0.23105097,-4.0344734,-4.297204,1553.1892,7.8801491e-05
7755,far,sunflower,truck,0.27847788,-2.8454726,-3.1718648,3424.6356,-4.6515706e-06
7776,far,sunflower,bird,0.049960856,-5.0992713,-5.1505234,2043.6395,-5.3319365e-05
7989,far,sunflower,bird,0.073668861,-4.3065939,-4.3831174,2383.7875,-3.7002593e-05
7991,far,sunflower,dog,0.35606567,-3.624507,-4.0646655,3098.7817,-1.2998921e-05
8068,far,sunflower,frog,0.18352046,-4.018805,-4.2215585,2515.1229,-2.617185e-05
8166,far,sunflower,bird,0.66491232,-1.1443037,-2.2376667,3131.1605,0.00019173396
8378,far,sunflower,bird,0.20474884,-2.9102066,-3.1393038,2135.4866,4.6003676e-05
8470,far,sunflower,bird,0.011445242,-5.4032898,-5.414801,974.03298,-0.00014171225
8475,far,sunflower,bird,0.0092420803,-6.1849427,-6.1942278,1047.5467,-0.00017301592
8581,far,sunflower,frog,0.5853798,-1.9711118,-2.8515041,4414.6733,0.00016413792
8616,far,sunflower,bird,0.0098403357,-6.0513082,-6.0611972,1073.0404,-0.00013039909
8689,far,sunflower,bird,0.04028303,-4.9085193,-4.9496361,1798.4399,-4.8262715e-05
8730,far,sunflower,bird,0.21199592,-3.4790545,-3.7173065,3510.762,2.9289728e-05
8736,far,sunflower,bird,0.0088683645,-5.7622581,-5.771166,1301.6009,-0.00016628129
8785,far,sunflower,bird,0.11464787,-3.6766176,-3.7983874,2074.7293,-2.10621e-05
8866,far,sunflower,bird,0.29490659,-4.5377884,-4.8872134,3303.2263,-7.5384091e-05
8867,far,sunflower,airplane,0.010970327,-5.7481289,-5.7591598,1095.81,-0.00012378149
8881,far,sunflower,dog,0.18187547,-3.201906,-3.4026467,2614.1528,2.0624267e-05
8985,far,sunflower,airplane,0.72417524,-1.1028683,-2.3908579,4547.9708,0.00021041569
9053,far,sunflower,bird,0.18814379,-3.6724894,-3.8809214,2759.2773,-4.6683816e-06
9174,far,sunflower,airplane,0.29527522,-3.1775939,-3.5275419,2566.8753,6.1231139e-05
9209,far,sunflower,bird,0.4864075,-3.211951,-3.8782762,3188.3095,0.00012774885
9256,far,sunflower,bird,0.1521041,-3.9725425,-4.1375399,1877.7248,3.7256806e-05
9315,far,sunflower,cat,0.0069983476,-6.1848221,-6.191845,1611.7534,-0.00018505878
9396,far,sunflower,cat,0.47981259,-1.8224815,-2.4760476,3877.0066,8.7047456e-05
9431,far,sunflower,bird,0.022855486,-4.9916906,-5.0148114,1175.9471,-0.00010756191
9433,far,sunflower,bird,0.0021788303,-7.2156739,-7.2178551,1474.6899,-0.00021949771
9532,far,sunflower,frog,0.05317831,-4.1913571,-4.2460016,2206.0843,-2.353921e-05
9681,far,sunflower,cat,0.66291908,-1.0539746,-2.1414069,4395.1198,0.00021527198
9711,far,sunflower,bird,0.45429581,-2.5432227,-3.1489009,4103.1579,0.00016177113
