index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis
8166,far,sunflower,cat,0.49047804,-3.3839917,-4.058274,2445.7992
8378,far,sunflower,bird,0.12833307,-6.1950707,-6.3324186,1772.134
8470,far,sunflower,truck,0.46595525,-3.9392798,-4.5665554,2069.6556
8475,far,sunflower,bird,0.0050534391,-8.2579193,-8.2629856,1060.2281
8581,far,sunflower,dog,0.088605004,-5.4737749,-5.5665538,1832.2629
8616,far,sunflower,cat,0.025950869,-7.8663092,-7.8926027,1308.1447
8689,far,sunflower,bird,0.45942392,-3.9093385,-4.5244584,1990.4617
8730,far,sunflower,bird,0.52693014,-4.0808516,-4.8293638,2215.2833
8736,far,sunflower,bird,0.0084341918,-7.4301257,-7.4385957,627.46108
8785,far,sunflower,dog,0.029754034,-6.0887456,-6.1189513,1392.0854
8866,far,sunflower,bird,0.3861581,-4.5428543,-5.0308722,2127.8859
8867,far,sunflower,frog,0.49377908,-3.3496141,-4.0303962,2997.8693
8881,far,sunflower,dog,0.029996815,-6.5511832,-6.5816391,1336.237
8985,far,sunflower,dog,0.04936663,-5.7496629,-5.8002897,1319.8401
9053,far,sunflower,dog,0.0069583241,-8.1295033,-8.1364859,1032.0951
9174,far,sunflower,horse,0.49188106,-3.3377724,-4.0148121,2225.714
9209,far,sunflower,bird,0.025628673,-8.1185265,-8.1444893,1772.1968
9256,far,sunflower,frog,0.13955938,-6.1666183,-6.316929,1913.9214
9315,far,sunflower,cat,0.35627329,-5.7229486,-6.1634296,2236.7839
9396,far,sunflower,cat,0.34448606,-3.5496643,-3.972,2722.0439
9431,far,sunflower,dog,0.19682379,-5.5749712,-5.7941523,1694.9296
9433,far,sunflower,deer,0.091606781,-5.920753,-6.0168309,1927.5436
9532,far,sunflower,frog,0.39570854,-3.514251,-4.0179496,2509.3343
9681,far,sunflower,frog,0.30139193,-5.4038153,-5.7624807,2588.3583
9711,far,sunflower,cat,0.59485227,-3.4798851,-4.3833886,3519.9343
9775,far,sunflower,dog,0.66491592,-4.143292,-5.2366657,2605.4601
9876,far,sunflower,deer,0.029136741,-5.9244146,-5.9539843,1193.9261
9907,far,sunflower,frog,0.02844471,-6.0904884,-6.1193455,1121.4812
9920,far,sunflower,cat,0.10464328,-6.2079482,-6.3184813,1584.5395
9940,far,sunflower,bird,0.046764315,-6.1313448,-6.1792379,1663.8375
194,far,wardrobe,cat,0.2092057,-5.2573681,-5.4920855,2185.1812
220,far,wardrobe,truck,0.0069406762,-8.2791681,-8.286133,1566.7656
328,far,wardrobe,truck,0.0037856576,-8.2524691,-8.2562619,1148.1867
363,far,wardrobe,truck,0.0017294588,-9.7456684,-9.7473994,1270.1655
378,far,wardrobe,truck,0.50352436,-3.6857879,-4.3860088,2274.1608
647,far,wardrobe,cat,0.44599862,-4.3114176,-4.9020057,2474.3779
662,far,wardrobe,truck,0.28749922,-4.1968613,-4.5358355,2001.4708
734,far,wardrobe,truck,0.42794832,-6.0770288,-6.6355547,2810.8027
797,far,wardrobe,truck,0.0036377299,-8.8319864,-8.8356308,1187.2482
1002,far,wardrobe,truck,0.01112518,-7.366106,-7.3772936,872.05024
1362,far,wardrobe,truck,0.32690847,-4.434721,-4.830595,2156.4335
1415,far,wardrobe,truck,0.0040181713,-9.2462273,-9.2502535,1688.1474
1470,far,wardrobe,cat,0.36241115,-4.3833866,-4.8334482,2459.2556
1508,far,wardrobe,truck,0.01123058,-8.0660477,-8.0773418,1277.6499
1641,far,wardrobe,truck,0.0081090468,-7.8090029,-7.817145,1654.5358
1837,far,wardrobe,truck,0.083216436,-6.0828433,-6.1697272,1717.8566
1862,far,wardrobe,cat,0.1393131,-5.9307284,-6.0807529,2644.6497
1909,far,wardrobe,cat,0.4117468,-5.5949774,-6.1255752,2982.1983
1944,far,wardrobe,truck,0.00073728601,-10.885055,-10.885792,2024.8169
2134,far,wardrobe,truck,0.10311027,-7.1858525,-7.2946749,1975.4899
2432,far,wardrobe,truck,0.00094463736,-9.6374168,-9.6383619,1136.2908
2453,far,wardrobe,bird,0.34387069,-4.0508127,-4.4722101,2460.7661
2557,far,wardrobe,cat,0.65806563,-2.8095944,-3.8827308,2616.0079
2715,far,wardrobe,truck,0.004618336,-9.2997494,-9.3043784,1648.1174
2915,far,wardrobe,truck,0.2296077,-7.3390503,-7.5999057,2789.9924
3015,far,wardrobe,cat,0.06580784,-6.2318001,-6.2998732,2056.8718
3053,far,wardrobe,truck,0.30720068,-6.1268868,-6.4939017,2859.2526
3149,far,wardrobe,truck,0.00037039158,-9.9664936,-9.9668641,726.35991
3378,far,wardrobe,cat,0.0008398475,-9.3434534,-9.3442936,956.20357
3609,far,wardrobe,truck,0.57431342,-2.9340053,-3.7880572,2392.6354
3702,far,wardrobe,truck,0.019484338,-7.0756369,-7.0953135,1083.4948
3705,far,wardrobe,truck,0.00070895049,-9.910655,-9.9113642,1147.408
3787,far,wardrobe,cat,0.13124577,-6.0034308,-6.1441259,2211.4907
3806,far,wardrobe,bird,0.23109989,-4.7081347,-4.9709289,1890.5465
3853,far,wardrobe,truck,0.041035098,-7.7725844,-7.8144852,1812.1192
3924,far,wardrobe,truck,0.0081145257,-8.8086901,-8.8168377,1604.0987
4031,far,wardrobe,cat,0.01204839,-7.0618753,-7.0739969,1130.8213
4033,far,wardrobe,cat,0.35025526,-4.3327327,-4.7639084,2372.8762
4034,far,wardrobe,truck,0.091257037,-6.992744,-7.088437,2297.8161
4087,far,wardrobe,truck,0.11419351,-6.8537283,-6.974985,1989.2971
4171,far,wardrobe,horse,0.53436518,-3.2318671,-3.9962207,2802.6505
4208,far,wardrobe,truck,0.45803919,-6.3750172,-6.9875788,2840.0341
4245,far,wardrobe,cat,0.50827567,-3.4985564,-4.2083934,2533.7901
4382,far,wardrobe,cat,0.21622174,-6.0274363,-6.2710654,2202.498
4466,far,wardrobe,truck,0.3123918,-7.2373381,-7.6118741,2983.0277
4631,far,wardrobe,cat,0.083661068,-7.2664614,-7.3538303,1935.9398
4734,far,wardrobe,bird,0.46239486,-5.911489,-6.5321199,2894.3233
4910,far,wardrobe,truck,0.24857817,-3.9865534,-4.2723415,1714.8594
4933,far,wardrobe,truck,0.023139686,-6.875123,-6.8985346,1373.6411
4947,far,wardrobe,truck,0.14049082,-5.1126046,-5.2639984,1691.181
5082,far,wardrobe,cat,0.040663804,-8.7142239,-8.7557376,2847.2628
5215,far,wardrobe,cat,0.030822546,-7.2166333,-7.2479409,1800.1468
5333,far,wardrobe,truck,0.21554339,-5.350678,-5.593442,1955.7655
5387,far,wardrobe,ship,0.081553679,-5.2613368,-5.3464086,2132.0587
5428,far,wardrobe,truck,0.069730805,-7.4195819,-7.4918632,2103.3966
5565,far,wardrobe,cat,0.35032102,-6.2346859,-6.6659628,2923.6876
5587,far,wardrobe,truck,0.0075982748,-7.2276888,-7.2353161,748.74244
5643,far,wardrobe,truck,0.10667099,-5.8662076,-5.9790079,1442.1998
5666,far,wardrobe,cat,0.0053395044,-8.1019087,-8.1072625,1478.649
5825,far,wardrobe,truck,0.33626205,-5.1468377,-5.5567056,2281.0663
6046,far,wardrobe,truck,0.15128317,-6.4241748,-6.5882045,1950.6486
6161,far,wardrobe,truck,0.038464339,-5.8469248,-5.8861484,1303.4045
6204,far,wardrobe,cat,0.26228279,-4.9585867,-5.2627814,2236.4675
6237,far,wardrobe,truck,0.43216427,-3.5611789,-4.127102,1992.3149
6390,far,wardrobe,truck,0.0019717587,-8.7125092,-8.7144829,1146.7788
6413,far,wardrobe,truck,0.0038947135,-9.4193201,-9.4232224,1813.1184
6423,far,wardrobe,truck,0.028429577,-6.2607398,-6.2895813,1513.3768
6512,far,wardrobe,truck,0.0022654716,-8.1450996,-8.1473677,770.04794
6783,far,wardrobe,cat,0.066215392,-6.1167955,-6.185305,1924.0656
6809,far,wardrobe,truck,0.22794181,-4.8630819,-5.1217773,1882.2293
6823,far,wardrobe,cat,0.40613124,-3.1241202,-3.6452172,2149.6083
6863,far,wardrobe,truck,0.5399104,-4.1677151,-4.9440491,2679.4546
7123,far,wardrobe,truck,0.029978764,-6.6852374,-6.7156747,1200.5209
7171,far,wardrobe,truck,0.032870199,-8.5576668,-8.5910893,2126.7248
7285,far,wardrobe,truck,0.24033519,-6.0125456,-6.2874236,2966.407
7437,far,wardrobe,truck,0.50534965,-5.9241424,-6.6280465,3179.2259
7469,far,wardrobe,truck,0.013404215,-7.3760595,-7.3895544,1582.2602
7604,far,wardrobe,truck,0.012050019,-7.7770557,-7.7891789,1516.9605
7606,far,wardrobe,truck,0.39817917,-4.8672633,-5.3750588,2141.0212
7607,far,wardrobe,truck,0.014627906,-8.6819124,-8.6966484,1858.3263
7694,far,wardrobe,cat,0.090642371,-5.5369582,-5.631975,1528.7823
7828,far,wardrobe,truck,0.43575619,-5.3150411,-5.8873099,2341.9255
8236,far,wardrobe,truck,0.0006419285,-9.7471027,-9.7477449,1191.6914
8244,far,wardrobe,cat,0.33248069,-4.0541954,-4.4583824,2165.9187
8531,far,wardrobe,truck,0.022105848,-8.9479504,-8.9703042,2481.4156
8576,far,wardrobe,bird,0.3827633,-5.8368583,-6.319361,3727.4783
8740,far,wardrobe,cat,0.14870321,-4.9069576,-5.0679521,1541.1416
8757,far,wardrobe,cat,0.11336757,-6.173934,-6.2942588,2494.0872
8804,far,wardrobe,truck,0.15745251,-5.6624703,-5.8337956,2383.4455
8868,far,wardrobe,cat,0.4907913,-6.9035177,-7.578415,3032.5908
8889,far,wardrobe,truck,0.40475582,-4.6314435,-5.1502271,2057.7149
8930,far,wardrobe,bird,0.5412421,-4.3652067,-5.1444394,2800.7429
9059,far,wardrobe,truck,0.045726724,-6.7869062,-6.8337114,1592.7663
9149,far,wardrobe,truck,0.00080070774,-9.9075737,-9.9083747,1163.642
9186,far,wardrobe,truck,0.29601524,-7.2061491,-7.5571477,2641.4316
9212,far,wardrobe,horse,0.20122467,-4.5248179,-4.7494935,1548.354
9270,far,wardrobe,cat,0.028819107,-6.8644772,-6.8937197,1599.2617
9307,far,wardrobe,cat,0.012645998,-7.2753267,-7.2880534,1620.432
9657,far,wardrobe,cat,0.38641971,-4.2300363,-4.7184804,2683.6941
9734,far,wardrobe,cat,0.14628093,-5.2822289,-5.440382,1697.979
